2201	110
2202	129
2203	108
2204	12
2205	102
2206	379
2207	8
2208	59
2209	18
2210	170
2211	17
2212	3
2213	1
2214	37
2215	125
2216	9
2217	150
2218	25
2219	176
2220	10
2221	116
2222	104
2223	288
2224	3
2226	199
2227	2
2228	204
2229	3
2231	48
2232	0
2233	111
2234	8
2235	8
2236	37
2237	24
2238	1
2239	14
2240	2
2241	181
2242	6
2243	2
2244	238
2245	0
2246	34
2247	72
2248	68
2249	32
2250	24
2251	639
2252	38
2253	87
2254	8
2255	5
2256	20
2257	29
2258	1
2259	35
2260	2
2261	4
2262	40
2263	40
2264	10
2265	8
2266	337
2267	71
2268	25
2269	138
2270	138
2271	120
2272	14
2273	14
2274	20
2275	124
2276	105
2277	18
2278	15
2279	3
2280	9
2281	166
2282	119
2283	38
2284	63
2285	74
2286	40
2287	1
2288	1
2289	546
2290	87
2291	46
2292	82
2293	22
2294	77
2295	4
2296	59
2297	117
2298	48
2299	268
2300	48
2301	215
2302	142
2303	229
2304	311
2305	43
3001	144
3002	111
3003	13
3004	13
3005	41
3006	72
3007	0
3008	1
3009	141
3010	298
3011	3
3012	10
3013	119
3015	121
3016	344
3017	61
3018	20
3019	18
3020	206
3021	56
3022	1
3023	266
3024	623
3025	20
3026	76
3027	140
3028	24
3029	14
3030	12
3031	12
3032	24
3033	43
3034	5
3035	54
3036	5
3037	277
3038	5
3039	359
3040	359
3041	359
3042	13
3043	100
3044	337
3045	20
3046	255
3047	162
3048	2532
3049	294
3050	104121
3051	3
3052	61
3053	9
3054	453
3055	66
3056	129
3057	17
3058	6
3059	224
3060	144
3061	128
3062	760
3063	59
3064	55
3065	102
3066	6
3067	134
3068	20
3069	278
3070	13
3071	119
3072	5
3073	2
3075	51
3076	115
3077	67
3078	359
3079	48
3080	9880131
3081	39
3082	221
3083	9879842
3084	6
3085	73
3086	8
3087	4
3088	51
3089	3
3090	9587107
3091	1
3092	307
3093	359
3094	370
3095	81
3096	154
3097	7
3098	13
3099	351
3100	100
3101	6
3102	40
3103	9324
3104	68
3105	20
3106	21
3107	24
3108	51
3109	179
3110	34
3111	14
3112	208
3113	122
3114	72
3115	17
3116	101
3117	124
3118	28
3119	2
3120	3
3121	6
3122	14
3123	12
3124	16
3125	188
3126	104
3127	100651
3128	234
3129	3
3130	183
3131	52
3132	97
3133	23
3134	44
3135	290
3136	13
3137	123
3138	369
3139	6
3140	18
3141	20
3142	16
3143	90
3144	105
3145	135
3146	4
3147	474
3148	188
3149	67
3150	18
3151	69
3152	105
3154	0
3155	9295281
3156	134
3157	295
3158	110
3159	1
3160	67
3161	66
3162	39
3163	22
3165	60
3166	94
3167	52
3168	162
3169	162
3170	102
3171	117
3172	20
3173	493
3174	10
3175	55
3176	140
3177	120
3178	1
3179	12
3180	1
3181	17
3182	348
3183	18
3184	34
3185	18
3186	0
3187	39
3188	9
3189	5
3190	14
3191	176
3192	60
3193	54
3194	288
3195	15
3196	21
3197	117
3198	1
3199	18
3200	168
3201	95
3202	69
3203	7
3204	11
3205	63
3206	9880024
3207	3
3208	82
3209	72
3210	22
3211	27
3212	6
3213	250
3214	18
3215	18
3216	105
3217	110
3218	106
3219	66
3220	6
3221	1
3222	39
3223	77
3224	68
3225	10
3226	146
3227	225
3228	10
3229	544
3230	255
3231	6
3232	1
3233	7
3234	64
3235	13
3236	0
3237	662
3238	2
3239	355
3240	39
3241	12
3242	12
3243	25
3244	85
3245	85
3246	1
3247	158
3248	1
3249	3
3250	319
3251	6
3252	20
3253	35
3254	7
3255	497
3256	22
3257	262
3258	28
3259	3
3260	43
3261	19
3262	20
3263	426
3264	293
3265	3937
3266	138
3267	40
3268	191
3269	182
3270	74
3271	35
3272	63
3273	31
3274	430
3275	50
3276	9879875
3277	24
3278	5
3279	44
3280	38
3281	5
3282	18
3283	463
3284	73
3285	328
3286	63
3287	117
3288	104
3289	178
3290	61
3291	86
3292	87
3293	180
3294	42
3295	241
3296	597
3297	120
3298	147
3299	34
3300	47
3301	22
3302	21
3303	319
3304	204
3305	105
3306	3
3307	119
3308	44
3309	1
3310	2
3311	324
3312	3
3313	30
3314	182
3315	182
3316	10
3317	20
3318	43
3319	84
3320	30
3321	2
3322	22
3323	2
3324	51
3325	4
3326	21
3327	18
3328	3
3329	121
4001	23
4002	4
4003	256
4004	2
4005	1
4006	54
4007	2
4008	15
4009	104
4010	2
4011	93
4012	7
4013	19
4014	13
4015	521
4016	46
4017	377
4018	24
4019	540
4020	6
4021	72
4022	56
4023	6
4024	20
4025	59
4026	24
4027	12
4028	0
4029	15
4030	32
4031	58
4032	5
4033	15
4034	1
4035	20
4036	68
4037	6
4038	96
4039	62
4040	72
4041	71
4042	14
4043	0
4044	13
4045	807
4046	21
4047	80
4048	5
4049	5
4050	74
4051	94
4052	190
4053	3
4054	112
4055	4
4056	103
4057	51
4058	9880116
4059	7
4060	46
4061	59
4062	294
4063	24
4064	233
4065	55
4066	41
4067	9
4068	79
4069	79
4070	74
4071	103
4072	3
4073	119
4074	18
4075	34
4077	5
4078	261
4079	602
4080	602
4081	104
4082	434
4083	29
4084	146
4085	34
4086	3
4087	24
4088	20
4089	90
4090	10
4091	3
4092	79
4093	21
4094	25
4095	18
4096	6
4097	106
4098	1
4100	5
4101	10
4102	9879692
4103	102
4104	409
4105	6
4106	11
4107	10
4108	10
4109	15
4110	10
4111	7
4112	237
4113	136
4114	34
4115	10
4116	13
4118	6
4119	118
4120	76
4121	209
4122	125
4123	116
4124	3
4125	174
4126	247
4127	39
4128	3
4129	3
4130	3
4131	624
4132	507
4133	40
4135	141
4136	75
4137	194
4138	71
4139	9
4140	123
4141	64
4143	7
4144	448
4145	45
4146	344
4147	57
4148	1
4149	434
4150	41
4151	22
4152	8
4153	192
4154	5
4155	77
4156	324
4157	60
4159	44
4160	34
4161	102671
4162	89
4163	625
4164	504
4165	136
4166	626
4167	149
4168	6
4169	0
4170	10
4171	6
4172	100
4173	2
4174	171
4175	39
4176	56
4177	152
4178	385
4179	80
4180	9880052
4181	87
4182	117
4183	36
4184	43
4185	627
4186	12
4188	242
4189	24
4190	55
4191	29
4192	24
4193	22
4194	423
4195	174
4196	51
4197	6
4198	299
4199	198
4200	3
4201	17
4202	78
4203	16
4204	9879920
4205	0
4206	85
4207	18
4208	34
4209	297
4210	0
4211	7
4212	61
4213	2
4214	3
4215	81
4216	52
4217	25
4218	3936
4219	68
4220	343
4221	9880003
4222	249
4223	42
4224	225
4225	132
4226	28
4227	45
4228	16
4229	97
4230	20
4231	324
4232	146
4233	3
4234	16
4235	100
4236	64
4237	41
4238	26
4239	88
4240	3
4241	69
4242	86
4243	37
4244	622
4245	245
4246	4
4247	8
4248	1
4249	66
4250	132
4251	11
4252	52
4255	2
4256	59
4257	4
4258	162
4259	420
4260	23
4261	367
4262	9
4263	16
4264	4
4265	57
4266	53
4267	24
4268	27
4269	94
4270	80
4271	182
5001	254
5002	148
5003	46
5004	61
5006	2
5007	34
5008	34
5009	39
5010	127
5011	6
5012	325
5013	9
5014	49
5015	76
5016	259
5017	9196365
5018	202
5019	57
5020	24
5021	0
5022	542
5023	129
5024	1
5025	27
5026	36
5027	0
5028	7
5029	98
5030	29
5031	74
5032	555
5033	88
5035	80
5036	174
5037	117
5038	52
5039	4
5040	18
5041	240
5042	28
5043	51
5044	56
5045	66
5046	21
5047	794
5048	47
5049	13
5050	1
5051	20
5052	188
5053	9679371
5054	92
5055	3
5056	57
5057	129
5059	83
5060	75
5061	509
5062	111
5063	55
5064	6
5066	24
5067	223
5068	213
5069	9
5070	73
5071	13
5073	45
5074	32
5075	6
5076	23
5077	57
5078	243
5079	6
5080	10
5081	25
5082	10
5083	178
5084	17
5085	7
5086	171
5087	762
5088	227
5089	76
5090	31
5091	160
5092	11
5093	6
5094	18
5095	58
5096	13
5097	411
5098	26
5099	252
5100	114
5101	44
5102	163
5103	74
5104	29
5105	20
5106	31
5107	9880132
5108	7
5109	1
5110	129
5111	70
5112	54
5113	55
5114	27
5115	115
5116	23
5117	111
5118	1
5119	81
5120	9879715
5121	32
5122	62
5123	29
5124	4
5125	5
5126	173
5127	57
5128	310
5129	56
5130	171
5131	337
5132	11
5133	282
5134	34
5135	29
5136	45
5137	161
5138	9880018
5139	17
5140	25
5141	101
5142	10
5143	110
5144	52
5145	9879680
5146	3
5147	6
5148	68
5149	57
5150	174
5151	118
5152	99
5153	60
5154	0
5155	60
5156	60
5157	131
5158	0
5159	0
5161	69
5162	74
5163	36
5164	31
5165	474
5166	9879645
5167	66
5168	26
5169	120
5170	1
5171	199
5172	92
5173	22
5174	290
5175	24
5176	162
5177	57
5178	282
5179	6
5180	44
5181	76
5182	117
5183	8
5184	106
5185	39
5186	0
5187	630
5188	8
5189	8
5190	31
5191	165
5192	109
5193	185
5194	27
5195	13
5196	86
5197	34
5198	12
5199	86
5200	54
5201	85
5202	38
5203	369
5204	40
5205	338
5206	6
5207	226
5208	31
5209	7
5210	92
5211	23
5212	65
5213	38
5214	10
5215	56
5216	132
5217	140
5218	12
5219	293
5220	116
5221	54
5222	117
5223	21
5224	20
5225	18
5226	27
5227	8
5228	18
5229	6
5230	56
5231	369
5232	19
5233	27
5234	0
5235	3
5236	3
5237	631
5238	5
5239	6
5240	170
5241	198
5242	54
5243	54
5244	22
5245	28
5246	404
5247	3
5248	2
5249	40
5250	7
5251	31
5252	24
5253	83
5254	16
5255	325
5256	29
5258	2
5259	22
5260	0
5261	22
5262	10
5263	29
5264	135
5265	39
5266	4
5267	6
5268	45
5269	90
5270	67
5271	328
5272	46
5273	243
5274	175
5275	156
5276	10
5277	103
5278	4
5279	15
5280	77
5281	38
5282	203
5283	19
5284	83
5285	67
5286	3
5287	51
5288	153
5289	121
5290	268
5291	632
5292	6
5293	3
5294	316
5295	10
5296	820
5297	28
5298	3
5299	170
5300	136
5301	103
5302	209
5303	8
5304	15
5305	32
5306	50
5307	141
5308	26
5309	32
5310	29
5311	33
5312	18
5313	1
5315	12
5316	103
5317	16
5318	7
5320	27
5321	6
5322	92
5323	245
5324	19
5325	32
5326	124
5327	194
5328	19
5329	631
5330	61
6001	2
6002	9
6003	36
6004	11
6005	33
6006	3
6007	93
6008	12
6009	103
6010	256
6011	47
6012	97
6013	152
6014	6
6015	66
6016	297
6017	554
6018	297
6019	290
6020	409
6021	43
6022	2
6023	162
6024	71
6025	11
6026	22
6027	5
6028	22
6029	6
6030	1
6031	98
6032	42
6033	77
6034	18
6035	159
6036	23
6038	223
6039	343
6040	6
6041	3
6042	3
6043	83
6044	186
6045	83
6046	3
6047	39
6048	124
6049	0
6050	26
6051	63
6052	3
6053	100
6054	49
6055	67
6056	8
6057	176
6058	411
6059	18
6060	16
6061	424
6062	32
6063	209
6064	218
6065	306
6066	180
6067	236
6068	4
6069	323
6070	69
6071	293
6072	101
6073	72
6074	180
6075	33
6076	6
6077	103
6078	22
6080	13
6081	76
6082	47
6083	122
6084	161
6085	137
6086	9879712
6087	95
6088	145
6089	12
6090	34
6091	8
6092	29
6093	276
6094	47
6095	269
6096	24
6097	3
6098	12
6099	6
6100	9879991
6101	85
6102	262
6103	5
6104	57
6105	18
6106	18
6107	9
6109	2
6110	8
6111	144
6112	257
6113	43
6114	3
6115	20
6116	39
6117	20
6118	181
6119	14
6120	8
6121	133
6122	3
6123	29
6124	2
6125	120
6126	81
6127	34
6128	74
6129	187
6130	68
6131	9294394
6132	2
6133	80
6134	84
6135	272
6136	9
6137	5
6138	40
6140	10
6141	41
6142	9485320
6143	26
6144	10
6145	31
6146	8
6147	187
6148	27
6149	284
6150	65
6151	94
6152	80
6153	41
6154	100
6155	61
6156	72
6157	34
6158	274
6159	55
6160	20
6161	38
6162	70
6163	152
6164	3
6165	105
6166	605
6167	6713
6168	37
6169	62
6170	51
6171	22
6172	8
6173	10
6174	23
6175	9
6176	605
6177	14
6178	170
6179	122
6180	281
6181	38
6182	86
6183	0
6184	15
6185	421
6186	107
6187	107
6189	104
6190	3
6191	115
6192	72
6193	27
6194	169
6195	9872193
6196	35
6197	15
6198	1
6199	27
6200	137
6201	162
6202	37
6203	16
6204	89
6205	46
6206	7
6207	7
6209	193
6210	77
6211	45
6212	51
6213	421
6214	52
6215	99
6216	7
6217	3
6218	122
6219	122
6220	166
6221	26
6222	1
6223	0
6224	23
6225	2
6226	250
6227	33
6228	105
6229	6
6230	100
6231	3
6232	47
6233	13
6234	33
6235	6
6236	71
6237	72
6238	3
6239	124
6240	8
6241	36
6242	9879734
6243	9879915
6244	41
6245	97
6246	20
6247	273
6249	19
6250	9
6251	39
6252	11
6253	0
6254	20
6255	27
6256	3
6257	13
6258	306
6259	142
6260	45
6261	159
6262	207
6263	85
6264	105
6265	2
6266	0
6267	52
6269	392
6270	546
6271	57
6272	60
6273	27
6274	288
6275	3
6276	310
6277	67
6278	3
6279	470
6280	9
6281	548
6282	51
6283	3
6284	85
6285	11
6286	140
6287	151
6288	227
6289	9879789
6290	65
6291	109
6292	11
6293	44
6294	379
6295	57
6296	154
6297	61
6298	4
6299	38
6300	27
6301	31
6302	83
6303	93
6304	19
6305	385
6306	178
6307	32
6308	379
6309	32
6310	7
6311	1
6312	284
6313	284
6314	17
6315	9
6316	602
6317	125
6318	39
6319	5
6320	335
6321	7
6322	4
6323	547
6324	182
6325	48
6326	13
6327	3
6328	29
6329	1
6330	178
6331	82
6332	383
6333	20
6334	89
6335	35
6336	275
6337	248
6338	192
6339	66
6340	3
6341	13
6342	43
6343	421
6344	74
6345	4
6346	4
6347	5
6348	93
6350	9879898
6351	2
6352	27
6353	130
6354	20
6355	319
6356	5
6357	2
6358	362
6359	98
7001	284
7002	75
7003	16
7004	192
7005	12
7006	1
7008	3
7009	0
7010	73
7011	6
7012	32
7013	133
7014	7
7015	160
7016	10
7017	8
7018	284
7019	6035
7020	26
7021	37
7022	115
7023	209
7024	243
7025	45
7026	6036
7027	105
7028	794
7029	548
7030	323
7031	7
7032	19
7033	109
7034	18
7036	7
7037	44
7038	2
7039	280
7040	102
7041	10
7042	11
7043	20
7044	254
7045	126
7046	98
7047	25
7048	3
7049	61
7050	11
7051	19
7053	32
7054	4
7055	11
7056	38
7057	77
7058	43
7059	49
7060	113
7061	8
7062	279
7063	8
7064	9879946
7065	5
7066	6
7067	128
7068	11
7069	71
7070	46
7071	78
7072	184
7073	39
7074	75
7075	278
7076	5
7077	418
7078	9
7079	117
7080	2
7081	104
7082	28
7083	33
7084	364
7085	8
7086	43
7087	21
7088	206
7089	9679367
7090	38
7091	17
7092	38
7093	46
7094	9879971
7095	28
7096	103
7097	164
7098	62
7099	27
7100	3
7101	93
7102	218
7104	77
7105	2
7106	391
7107	0
7108	13
7109	46
7110	79
7111	48
7112	28
7113	0
7116	174
7117	74
7118	15
7119	15
7120	25
7121	162
7122	56
7123	94
7124	21
7125	7
7126	23
7127	157
7129	17
7130	741
7131	168
7132	225
7133	13
7134	39
7135	6
7136	2
7137	8
7138	184
7139	23
7140	27
7141	27
7142	19
7143	322
7144	144
7145	6
7146	6
7147	104
7148	0
7149	105
7150	360
7151	48
7152	12
7153	335
7154	5
7155	22
7156	13
7157	10
7158	29
7159	46
7160	55
7161	34
7162	57
7163	94
7164	36
7165	10
7166	132
7167	236
7168	117
7169	57
7170	8
7171	60
7172	80
7173	61
7174	0
7175	46
7176	45
7177	3
7178	3
7179	246
7180	98
7181	34
7182	99
7183	389
7184	31
7185	5
7186	5
7187	187
7188	15
7189	32
7190	12
7191	27
7192	13
7193	82
7194	76
7195	10
7196	8
7197	24
7198	273
7199	69
7200	9880067
7201	48
7202	0
7203	364
7204	529
7205	154
7206	233
7207	31
7208	8
7209	18
7210	436
7211	236
7212	21
7213	0
7214	278
7215	71
7216	69
7217	417
7218	25
7219	20
7220	10
7221	100
7222	87
7223	72
7224	103
7225	102
7226	3
7227	22
7228	10
7229	48
7230	0
7231	104
7232	7
7233	68
7234	119
7235	106
7236	48
7237	66
7238	129
7239	151
7240	15
7242	9
7243	6
7244	18
7245	32
7246	29
7247	223
7248	11
7249	548
7250	95
7251	24
7252	9
7253	39
7254	6
7255	249
7256	2
7257	41
7258	13
7259	9
7260	93
7261	13
7262	89
7263	36
7264	749
7265	369
7266	10
7267	3
7268	27
7269	3
7270	5
7271	112
7272	25
7273	9392511
7274	13
7275	31
7276	1
7277	7
7278	166
7279	7
7280	10
7281	34
7282	333
7283	34
7284	419
7285	407
7286	26
7287	103
7288	10
7289	19
7290	483
7291	39
7292	16
7293	93
7294	100
7295	27
7296	69
7297	219
7298	43
7299	31
7300	437
7301	437
7302	437
7303	11
7304	26
7305	133
7306	73
7307	1
7308	104
7309	104
7310	63
7311	99
7312	15
7313	8
7314	47
7315	7
7316	55
7317	36
7318	70
7319	8
7320	8
7321	3
7322	2
7323	71
7324	433
7325	23
7326	42
7327	0
7328	59
7329	103
7330	101
7331	378
7332	44
7333	24
7334	6
7335	32
7336	1
7338	8
7339	4
7340	95
7341	51
7342	70
7343	78
7344	36
7345	176
7346	6
7347	3
7348	28
7349	83
7350	3
7351	20
7352	57
7353	348
7354	3
7355	64
7356	436
7357	20
7358	452
7359	33
7360	2
7361	178
7362	100
8001	1
8002	201263
8003	285
8004	8
8005	7
8006	15
8007	24
8008	627
8009	8
8010	6
8011	14
8012	22
8013	6
8014	126
8015	7
8016	34
8017	261
8018	8
8019	5
8020	6
8021	2
8022	0
8023	70
8024	34
8025	290
8026	38
8027	46
8028	486
8029	9
8030	180
8031	263
8032	125
8033	32
8034	83
8035	3
8036	64
8037	35
8038	25
8041	74
8042	3
8043	206
8044	66
8045	52
8046	9
8047	459
8048	99
8049	3
8050	10
8051	7
8052	1
8053	227
8054	81
8055	221
8056	34
8057	15
8058	74
8059	36
8060	144
8061	0
8062	209
8063	90
8064	111
8065	43
8066	31
8067	100
8068	80
8069	3
8070	23
8071	4
8072	2
8073	1
8074	21
8075	59
8076	83
8077	242
8078	30
8079	163
8080	67
8081	379
8082	379
8083	84
8084	49
8085	10
8086	48
8087	3
8088	178
8089	51
8090	2
8091	16
8092	9
8093	5
8094	206
8095	6
8096	31
8097	35
8098	78
8099	24
8100	1
8101	24
8102	24
8103	39
8104	9880091
8105	5
8107	9
8108	11
8109	173
8110	284
8111	72
8112	409
8113	20
8114	75
8115	461
8116	236
8117	87
8118	385
8119	380
8120	3
8121	29
8122	787
8123	38
8124	28
8125	79
8126	165
8127	1
8128	9879969
8129	6
8130	9879782
8131	95
8132	3
8133	197
8134	34
8135	31
8136	31
8137	166
8138	288
8139	197
8140	38
8141	55
8142	94
8143	3
8144	3
8145	66
8146	56
8147	121
8148	316
8149	13
8150	18
8151	3
8152	19
8153	29
8154	605
8155	34
8156	24
8157	96
8158	3
8159	2
8160	27
8161	85
8162	127
8163	122
8164	249
8165	10
8166	39
8167	1
8168	7
8169	19
8170	79
8171	206
8172	96
8173	123
8174	65
8175	123
8176	138
8177	6
8178	403
8179	776
8180	16
8181	38
8182	66
8183	0
8184	27
8185	403
8186	25
8187	464
8188	31
8189	43
8190	1
8191	27
8192	1
8193	5
8194	173
8195	71
8196	73
8197	80
8198	43
8199	202
8200	33
8201	67
8202	206
8203	6
8204	29
8205	117
8206	308
8207	18
8208	18
8209	3
8210	9
8211	9680155
8212	178
8213	3
8214	7
8215	551
8216	2
8217	140
8218	344
8219	475
8220	122
8221	122
8222	34
8223	82
8224	33
8225	49
8226	8
8227	417
8228	0
8229	181
8230	129
8231	67
8232	6
8233	470
8234	307
8235	121
8236	16
8237	1
8238	8
8239	46
8240	549
8241	56
8242	72
8243	327
8244	41
8245	5
8246	31
8247	24
8248	1
8249	27
8250	138
8251	10
8252	327
8253	99
8254	137
8255	2
8256	5
8258	5
8259	47
8260	13
8261	36
8262	30
8263	5
8264	126
8265	61
8266	180
8267	229
8268	1
8269	6
8270	10
8271	43
8272	156
8273	8
8274	146
8275	9880097
8276	6
8277	188
8278	4690
8279	24
8280	13
8282	21
8283	15
8284	9683810
8285	2
8286	1
8287	19
8288	20
8289	11
8290	8
8291	142
8292	2
8293	310
8294	13
8295	92
8296	66
8297	277
8298	2
8299	13
8300	4
8301	16
8302	16
8303	34
8305	258
8306	144
8307	287
8308	1
8309	15
8311	27
8312	192
8313	192
8314	95
8315	94
8316	16
8317	31
8318	94
8319	123
8320	0
8321	70
8322	192
8324	192
8325	92
8326	71
8327	24
8328	20
8329	637
8330	78
8331	88
8332	9585635
8333	3
8334	34
8335	21
8336	0
8337	178
8338	8
9001	70
9002	8
9003	47
9004	11
9005	3942
9006	7
9007	31
9008	181
9009	94
9010	123
9011	15
9012	105
9013	27
9014	24
9015	21
9016	139
9017	29
9018	238
9019	18
9020	6
9021	4
9022	98
9023	9
9024	9
9025	84
9026	787
9027	308
9028	11
9029	17
9030	383
9031	306
9032	410
9033	9
9034	132
9035	41
9036	24
9037	11
9038	7
9039	31
9041	22
9042	2
9043	117
9044	9880005
9045	565
9046	0
9047	43
9048	87
9049	252
9050	252
9051	31
9052	252
9053	29
9054	2
9055	15
9056	223
9057	36
9058	18
9059	9879607
9060	323
9061	44
9062	3
9064	99
9065	0
9066	10
9067	437
9068	98
9069	28
9070	104
9071	603
9072	7
9073	8
9074	21
9075	290
9076	110
9077	355
9078	20
9079	104132
9080	7385
9081	38
9082	2
9083	288
9084	142
9085	24
9086	7
9087	6
9088	183
9089	74
9090	71
9091	34
9092	5
9093	20
9094	280
9095	183
9096	97960
9097	48
9098	9879658
9099	48
9100	79
9101	120
9102	15
9103	107
9104	62
9105	8
9106	12
9107	24
9108	188
9109	610
9110	4
9111	16
9112	10
9113	1
9114	65
9115	69
9116	31
9117	35
9118	142
9119	273
9120	20
9121	54
9122	65
9123	344
9124	185
9125	1
9126	185
9127	10
9128	10
9129	18
9130	140
9131	4
9132	21
9133	9
9135	638
9136	61
9138	190
9140	10
9141	34
9142	2
9143	24
9144	9
9145	24
9146	24
9147	44
9148	68
9149	9
9150	12
9151	283
9152	540
9153	162
9154	3
9155	8
9156	8
9157	153
9158	118
9159	38
9160	76
9161	21
9162	5
9163	114
9164	140
9165	132
9166	235
9167	182
9168	69
9169	306
9170	71
9171	44
9172	18
9173	18
9174	6
9175	27
9176	19
9177	183
9178	13
9179	24
9180	98
9181	6
9182	18
9183	199
9184	63
9185	189
9186	87
9187	73
9188	85
9189	85
9190	4
9191	178
9192	102670
9193	19
9194	128
9195	39
9196	59
9197	2
9198	129
9199	168
9200	172
9201	1
9202	70
9203	4
9204	140
9205	6
9206	28
9207	28
9208	246
9209	4
9210	2
9211	6
9212	1
9213	101994
